FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
drhn,drhj,"(40.470696488627986, -72.796755420918373)","(40.424800305097932, -73.038903061224488)","(0.0, 0.0)",13.12475095,4.0641076,7.30703642,10.6489908,0.963392161,0,0
drhj,dr5v,"(40.424800305097932, -73.038903061224488)","(40.404402001306792, -73.146524234693871)","(0.0, 0.0)",5.835932415,2.443609,6.920221746,11.0348238,0.568449961,0,0
dr5v,dr5t,"(40.404402001306792, -73.146524234693871)","(40.283866763434737, -73.476595182499423)","(0.0, 0.0)",19.27938808,0.8745548,5.850141003,9.4143252,2.484761845,0,0
dr5t,dr5s,"(40.283866763434737, -73.476595182499423)","(40.252439793185474, -73.51361552249918)","(0.0, 0.0)",2.920437185,0.8231104,6.042158235,9.4143252,0.250193071,0,0
dr5s,dr5e,"(40.252439793185474, -73.51361552249918)","(40.074146240913095, -73.668435167523171)","(0.0, 0.0)",14.78866814,2.9837752,7.082109547,9.8258804,1.529844688,0,0
dr5e,dr5d,"(40.074146240913095, -73.668435167523171)","(39.890407472739291, -73.774462587572515)","(0.0, 0.0)",13.88467335,4.4499406,7.113454923,8.9256034,0.543409009,0,0
dr5d,dr56,"(39.890407472739291, -73.774462587572515)","(39.780164211835007, -73.838079039602121)","(0.0, 0.0)",8.333734331,4.7843292,7.212914097,9.774436,0.053666534,0,0
dr56,dr53,"(39.780164211835007, -73.838079039602121)","(39.725042581382866, -73.869887265616924)","(0.0, 0.0)",4.167690408,6.43055,7.83571704,9.9544914,0.284488331,0,0
dr53,dr52,"(39.725042581382866, -73.869887265616924)","(39.541303813209055, -73.975914685666268)","(0.0, 0.0)",13.89625748,6.4819944,7.886693764,9.8001582,1.292944007,0,0
dr52,dqgr,"(39.541303813209055, -73.975914685666268)","(39.357565045035251, -74.081942105715612)","(0.0, 0.0)",13.9023399,4.4756628,7.564113429,10.0831024,1.122536479,0,0
dqgr,dqgq,"(39.357565045035251, -74.081942105715612)","(39.192200153678819, -74.177366783760021)","(0.0, 0.0)",12.51729833,4.4242184,7.374236825,9.8516026,1.508583904,0,0
dqgq,dqgn,"(39.192200153678819, -74.177366783760021)","(39.17382627686144, -74.187969525764956)","(0.0, 0.0)",1.391114412,4.3470518,6.74219476,8.2825484,0.079879139,0,0
dqgn,dqgj,"(39.17382627686144, -74.187969525764956)","(39.008461385505015, -74.283394203809365)","(0.0, 0.0)",12.52275422,4.0898298,6.430098733,7.8709932,1.314167703,0,0
dqgj,dqgh,"(39.008461385505015, -74.283394203809365)","(38.843096494148583, -74.378818881853775)","(0.0, 0.0)",12.52765625,6.0704392,7.379324065,9.5686584,1.08444095,0,0
dqgh,dqg5,"(38.843096494148583, -74.378818881853775)","(38.659357725974772, -74.484846301903133)","(0.0, 0.0)",13.92535711,5.787495,7.639608231,10.7261574,0.247271018,0,0
dqg5,dqfg,"(38.659357725974772, -74.484846301903133)","(38.567488341887866, -74.537860011927805)","(0.0, 0.0)",6.964941793,7.5108824,8.514472192,10.28888,0.268821893,0,0
dqfg,dqff,"(38.567488341887866, -74.537860011927805)","(38.493992834618346, -74.580270979947542)","(0.0, 0.0)",5.573038118,7.5623268,8.367004692,9.1056588,0.173800747,0,0
dqff,dqfc,"(38.493992834618346, -74.580270979947542)","(38.319568256270351, -74.678963751169846)","(0.0, 0.0)",13.18679071,3.1895528,7.021766289,9.5943806,1.686489704,0,0
dqfc,dqfb,"(38.319568256270351, -74.678963751169846)","(38.136338493765038, -74.776858059920912)","(0.0, 0.0)",13.73362664,3.6782746,7.460905164,9.6715472,1.141945392,0,0
dqfb,dqdz,"(38.136338493765038, -74.776858059920912)","(37.968377878135172, -74.866594509609385)","(0.0, 0.0)",12.59370558,7.0993272,8.153037123,8.9256034,1.121497324,0,0
dqdz,dqdx,"(37.968377878135172, -74.866594509609385)","(37.937839584384292, -74.88291022773457)","(0.0, 0.0)",2.290231645,7.5108824,10.0854174,24.2045902,0.066226033,0,0
dqdx,dqdw,"(37.937839584384292, -74.88291022773457)","(37.785148115629866, -74.964488818360451)","(0.0, 0.0)",11.4533083,3.6782746,7.509274763,24.5132566,0.251979957,0,0
dqdw,dqdt,"(37.785148115629866, -74.964488818360451)","(37.6171875, -75.054225268048924)","(0.0, 0.0)",12.60277473,3.4982192,5.636147413,9.7487138,1.427304862,0,0
dqdt,dqds,"(37.6171875, -75.054225268048924)","(37.428850446428569, -75.162737968447104)","(0.0, 0.0)",14.31111427,3.8840522,7.410070548,9.8516026,0.140883189,0,0
dqds,dqdk,"(37.428850446428569, -75.162737968447104)","(37.297014508928569, -75.238696858725831)","(0.0, 0.0)",10.02149081,3.5753858,7.887768548,10.1088246,0.041572221,0,0
dqdk,dqd7,"(37.297014508928569, -75.238696858725831)","(37.259347098214285, -75.260399398805461)","(0.0, 0.0)",2.863843692,4.887218,8.060127024,9.4657696,0.060403607,0,0
dqd7,dqd6,"(37.259347098214285, -75.260399398805461)","(37.08984375, -75.358060829163819)","(0.0, 0.0)",12.89037266,1.6976652,4.600031799,8.5654926,1.544444246,0,0
dqd6,dqd3,"(37.08984375, -75.358060829163819)","(36.901506696428569, -75.466573529561998)","(0.0, 0.0)",14.32853338,0,4.625741596,9.1571032,1.254661791,0,0
dqd3,dqd2,"(36.901506696428569, -75.466573529561998)","(36.732003348214285, -75.56423495992037)","(0.0, 0.0)",12.90097683,0,5.157710612,10.1088246,1.828162938,0,0
dqd2,dqd0,"(36.732003348214285, -75.56423495992037)","(36.6943359375, -75.5859375)","(0.0, 0.0)",2.867564411,3.1895528,6.080645637,10.4432132,0.20050012,0,0
dqd0,dq6p,"(36.6943359375, -75.5859375)","(36.5625, -75.6298828125)","(0.0, 0.0)",9.431928387,3.9097744,6.697448447,10.3403244,0.609784859,0,0
dq6p,dq6r,"(36.5625, -75.6298828125)","(36.493928943069598, -75.583983351656684)","(0.0, 0.0)",5.38120017,3.343886,6.120785008,10.28888,0.031621423,0,0
dq6r,dq6q,"(36.493928943069598, -75.583983351656684)","(36.382500975557697, -75.50939672778631)","(0.0, 0.0)",8.746731422,5.4788286,7.94624463,10.0831024,0.968969288,0,0
dq6q,dq6m,"(36.382500975557697, -75.50939672778631)","(36.202501951115394, -75.388910643072634)","(0.0, 0.0)",14.13529101,5.4273842,7.329727761,8.4368816,1.247351406,0,0
dq6m,dq6k,"(36.202501951115394, -75.388910643072634)","(36.030270762401919, -75.311541204633841)","(0.0, 0.0)",12.66290996,7.1764938,7.921052558,8.2568262,1.336071402,0,0
dq6k,dq67,"(36.030270762401919, -75.311541204633841)","(35.853906954845755, -75.253072417175289)","(0.0, 0.0)",12.62041483,8.1539374,8.522793748,9.3628808,0.738615919,0,0
dq67,dq6e,"(35.853906954845755, -75.253072417175289)","(35.789774661188972, -75.231811039917631)","(0.0, 0.0)",4.589710936,3.8068856,7.357578088,9.517214,0.535268725,0,0
dq6e,dq6d,"(35.789774661188972, -75.231811039917631)","(35.674443830642808, -75.224940991035041)","(0.0, 0.0)",7.980148793,2.1349426,7.457756164,10.0831024,0.474295136,0,0
dq6d,dq66,"(35.674443830642808, -75.224940991035041)","(35.561571610126798, -75.234568458890209)","(0.0, 0.0)",7.819644149,5.4531064,7.682528619,10.0059358,0.911608229,0,0
dq66,dq63,"(35.561571610126798, -75.234568458890209)","(35.498864820951233, -75.239917052143085)","(0.0, 0.0)",4.34426956,6.173328,7.748515955,9.388603,0.300844777,0,0
dq63,dq62,"(35.498864820951233, -75.239917052143085)","(35.323285811259666, -75.254893113251129)","(0.0, 0.0)",12.16404127,4.9901068,6.94756622,8.4368816,0.490501135,0,0
dq62,dq4r,"(35.323285811259666, -75.254893113251129)","(35.147706801568098, -75.269869174359172)","(0.0, 0.0)",12.16416859,5.0929956,7.90149238,9.2342698,0.835313893,0,0
dq4r,dq4q,"(35.147706801568098, -75.269869174359172)","(34.974521187685987, -75.45515230619344)","(0.0, 0.0)",15.91012651,5.015829,9.330190726,11.1119904,0.944997935,0,0
dq4q,dq4n,"(34.974521187685987, -75.45515230619344)","(34.856151735861879, -75.590888505381443)","(0.0, 0.0)",11.22945361,6.3791056,8.666925426,11.317768,0.249331123,0,0
dq4n,dq4j,"(34.856151735861879, -75.590888505381443)","(34.796967009949825, -75.658756604975437)","(0.0, 0.0)",5.617575079,6.9964384,8.466890833,11.0091016,0.358592743,0,0
dq4j,dq1v,"(34.796967009949825, -75.658756604975437)","(34.632860868502917, -75.937620231529081)","(0.0, 0.0)",19.48376301,6.3533834,7.764674773,9.1571032,0.751026982,0,0
dq1v,dq1u,"(34.632860868502917, -75.937620231529081)","(34.62028779795353, -75.964992323152131)","(0.0, 0.0)",1.782790567,7.459438,7.74495442,7.9224376,0.127792926,0,0
dq1u,dq1s,"(34.62028779795353, -75.964992323152131)","(34.469410951360906, -76.293457422628748)","(0.0, 0.0)",21.40951928,6.0575781,6.140634267,7.6652156,3.202806908,0,0
dq1s,dq1e,"(34.469410951360906, -76.293457422628748)","(34.44426481026214, -76.348201605874848)","(0.0, 0.0)",3.571131676,5.2344677,5.538734787,7.588049,0.240601633,0,0
dq1e,dq17,"(34.44426481026214, -76.348201605874848)","(34.305961034218896, -76.649294613728415)","(0.0, 0.0)",19.6558676,4.758607,5.787495,7.3565492,1.867605157,0,0
dq17,dq16,"(34.305961034218896, -76.649294613728415)","(34.268241822570744, -76.73141088859758)","(0.0, 0.0)",5.364991386,4.3470518,5.5817174,6.9192718,0.295253372,0,0
dq16,dq14,"(34.268241822570744, -76.73141088859758)","(34.142511117076893, -77.005131804828096)","(0.0, 0.0)",17.89656829,4.9772457,6.0575781,7.0350217,2.013136745,0,0
dq14,dq11,"(34.142511117076893, -77.005131804828096)","(34.091323083181408, -77.109751121748232)","(0.0, 0.0)",6.953365272,4.75089034,6.398485011,8.02275418,0.411863455,0,0
dq11,dq0c,"(34.091323083181408, -77.109751121748232)","(33.943166038460809, -77.357284584309028)","(0.0, 0.0)",17.49063561,2.57736444,4.201074211,7.26394928,0.809477902,0,0
dq0c,dq0b,"(33.943166038460809, -77.357284584309028)","(33.916228393966151, -77.402290668410998)","(0.0, 0.0)",3.182270977,1.3706258,2.81697242,6.4948555,0.199858327,0,0
dq0b,dmbz,"(33.916228393966151, -77.402290668410998)","(33.741133704750894, -77.694830215073765)","(0.0, 0.0)",20.70086326,4.1118774,6.07712566,8.6812425,0.748836435,0,0
dmbz,dmbx,"(33.741133704750894, -77.694830215073765)","(33.727664882503568, -77.71733325712475)","(0.0, 0.0)",1.59353014,5.420647433,7.749059911,9.705843467,0.186505304,0,0
dmbx,dmbw,"(33.727664882503568, -77.71733325712475)","(33.566039015535644, -77.987369761736531)","(0.0, 0.0)",19.13518966,5.020116033,7.378244651,8.779844267,0.766262179,0,0
dmbw,dmbq,"(33.566039015535644, -77.987369761736531)","(33.525632548793659, -78.054878887889473)","(0.0, 0.0)",4.787496967,3.6268302,6.947435429,8.5912148,0.038212753,0,0
dmbq,dmbm,"(33.525632548793659, -78.054878887889473)","(33.385890655268497, -78.297950418929418)","(0.0, 0.0)",17.02119491,1.6204986,5.547600468,9.2857142,1.510513095,0,0
dmbm,dmbj,"(33.385890655268497, -78.297950418929418)","(33.326961695227297, -78.406003697663479)","(0.0, 0.0)",7.449535176,3.5239414,6.613487746,9.3628808,0.370405665,0,0
dmbj,dmbh,"(33.326961695227297, -78.406003697663479)","(33.209103775144897, -78.622110255131574)","(0.0, 0.0)",14.90966352,6.3533834,7.990172727,9.1828254,0.16115992,0,0
dmbh,djzu,"(33.209103775144897, -78.622110255131574)","(33.135442575093393, -78.75717685354914)","(0.0, 0.0)",9.325702273,3.1638306,3.746695652,7.330827,1.140535194,0,0
djzu,djzg,"(33.135442575093393, -78.75717685354914)","(33.032316895021289, -78.94627009133373)","(0.0, 0.0)",13.06521462,3.215275,4.263711872,7.3822714,2.488055449,0,0
djzg,djze,"(33.032316895021289, -78.94627009133373)","(32.943923454959489, -79.108350009434801)","(0.0, 0.0)",11.20731174,6.46141664,7.933613409,9.14681432,1.005082266,0,0
djze,djzd,"(32.943923454959489, -79.108350009434801)","(32.870262254907985, -79.243416607852367)","(0.0, 0.0)",9.345447246,5.17530664,7.607798876,9.58409172,0.978268646,0,0
djzd,djz6,"(32.870262254907985, -79.243416607852367)","(32.752404334825584, -79.459523165320476)","(0.0, 0.0)",14.96407174,4.887218,7.169062942,8.9513256,0.233695884,0,0
djz6,djz4,"(32.752404334825584, -79.459523165320476)","(32.743282416695287, -79.811139974707089)","(0.0, 0.0)",20.44847941,2.958053,4.142138253,8.2825484,2.483878873,0,0
djz4,djz4,"(32.743282416695287, -79.811139974707089)","(32.746120913703237, -79.852664184477263)","(0.0, 1.0)",2.421761518,0,1.247825795,8.5912148,0.623132809,0,0
djz4,djz1,"(32.746120913703237, -79.852664184477263)","(32.693426897959185, -79.865529387755103)","(1.0, 0.0)",3.717866099,1.98575384,3.568868801,8.97190336,0.249475071,4.800954893,173.4700637
djz1,djz0,"(32.693426897959185, -79.865529387755103)","(32.50256066874195, -79.960054278171029)","(0.0, 0.0)",14.29341378,5.17530664,6.643016811,8.43173716,1.97290188,0,0
djz0,djxp,"(32.50256066874195, -79.960054278171029)","(32.340673337483892, -80.068522556342046)","(0.0, 0.0)",12.85402902,5.14444,7.245386126,8.5654926,0.551180864,0,0
djxp,djwz,"(32.340673337483892, -80.068522556342046)","(32.201912767834138, -80.161495366202928)","(0.0, 0.0)",11.02218302,3.0352196,6.5349268,8.9770478,0.579554299,0,0
djwz,djwy,"(32.201912767834138, -80.161495366202928)","(32.155659244617553, -80.192486302823227)","(0.0, 0.0)",3.674970775,4.1669964,6.305765382,7.8709932,0.512631058,0,0
djwy,djwv,"(32.155659244617553, -80.192486302823227)","(31.970645151751203, -80.316450049304393)","(0.0, 0.0)",14.70441714,3.086664,6.205975408,8.3854372,0.468535418,0,0
djwv,djwu,"(31.970645151751203, -80.316450049304393)","(31.808757820493152, -80.42491832747541)","(0.0, 0.0)",12.87230421,2.5207756,6.892853415,9.774436,0.814126492,0,0
djwu,djws,"(31.808757820493152, -80.42491832747541)","(31.669997250843391, -80.517891137336292)","(0.0, 0.0)",11.03780145,4.2184408,7.179754877,9.7229916,1.140277351,0,0
djws,djwe,"(31.669997250843391, -80.517891137336292)","(31.623743727626806, -80.548882073956591)","(0.0, 0.0)",3.680167413,3.9097744,6.924438225,9.0799366,0.260630109,0,0
djwe,djwd,"(31.623743727626806, -80.548882073956591)","(31.461856396368756, -80.657350352127622)","(0.0, 0.0)",12.88411976,5.5045508,7.447291406,8.8998812,1.570475061,0,0
djwd,djw9,"(31.461856396368756, -80.657350352127622)","(31.276842303502409, -80.781314098608789)","(0.0, 0.0)",14.73142369,5.4531064,7.57794385,9.0284922,0.031421789,0,0
djw9,djw3,"(31.276842303502409, -80.781314098608789)","(31.138081733852655, -80.874286908469671)","(0.0, 0.0)",11.05325407,3.2409972,6.758370062,8.616937,0.123333662,0,0
djw3,djw2,"(31.138081733852655, -80.874286908469671)","(31.091828210636066, -80.905277845089969)","(0.0, 0.0)",3.685308507,1.1060546,5.48321453,8.5140482,0.254918622,0,0
djw2,djqr,"(31.091828210636066, -80.905277845089969)","(30.929940879378016, -81.013746123261001)","(0.0, 0.0)",12.90207495,0.0514444,3.719399468,8.9770478,1.31044294,0,0
djqr,djqq,"(30.929940879378016, -81.013746123261001)","(30.744926786511673, -81.137709869742167)","(0.0, 0.0)",14.75186975,1.5176098,4.204056675,8.6683814,2.549966528,0,0
djqq,djqn,"(30.744926786511673, -81.137709869742167)","(30.629292978470207, -81.215187211292914)","(0.0, 0.0)",9.223505255,1.4918876,3.225967659,7.3822714,1.435979224,0,0
djqn,djqj,"(30.629292978470207, -81.215187211292914)","(30.583039455253623, -81.246178147913199)","(0.0, 0.0)",3.690172686,0.0771666,0.44303997,4.501385,5.843974551,0,0
djqj,djqh,"(30.583039455253623, -81.246178147913199)","(30.39802536238728, -81.370141894394379)","(0.0, 0.0)",14.7650798,0.0771666,0.727540589,6.0704392,6.055614696,0,0
djqh,djmu,"(30.39802536238728, -81.370141894394379)","(30.380832999999999, -81.564443999999995)","(0.0, 0.0)",11.64452322,0,0.5056687,13.0154332,3.29927992,0,0
djmu,djmu,"(30.380832999999999, -81.564443999999995)","(30.380832999999999, -81.564443999999995)","(0.0, 1.0)",0,0,0.170159395,16.462208,0,0,0
djmu,djq5,"(30.380832999999999, -81.564443999999995)","(30.226246768922344, -81.305419832030722)","(1.0, 0.0)",18.78904637,2.53106448,3.773417356,13.118322,1.951292968,3.41713245,270.0736546
djq5,djq6,"(30.226246768922344, -81.305419832030722)","(30.051263679446251, -81.209014712889555)","(0.0, 0.0)",13.39612199,5.84922828,7.459212178,9.7229916,0.588483493,0,0
djq6,djq3,"(30.051263679446251, -81.209014712889555)","(29.876280589970158, -81.112609593748402)","(0.0, 0.0)",13.40050819,5.770346867,7.437495765,9.9544914,0.100057689,0,0
djq3,djq2,"(29.876280589970158, -81.112609593748402)","(29.701297500494068, -81.01620447460725)","(0.0, 0.0)",13.40487748,3.789737467,6.916865931,10.03808855,1.512052767,0,0
djq2,djnr,"(29.701297500494068, -81.01620447460725)","(29.526314411017974, -80.919799355466083)","(0.0, 0.0)",13.40922971,4.1669964,6.821955886,9.11208935,0.199704805,0,0
djnr,djnx,"(29.526314411017974, -80.919799355466083)","(29.386327939437098, -80.842675260153158)","(0.0, 0.0)",10.73050618,4.8357736,7.746622123,9.1056588,0.130467824,0,0
djnx,djnw,"(29.386327939437098, -80.842675260153158)","(29.351331321541881, -80.82339423632493)","(0.0, 0.0)",2.683059158,4.59784325,7.680725916,9.0799366,0.142433639,0,0
djnw,djnt,"(29.351331321541881, -80.82339423632493)","(29.176348232065788, -80.726989117183777)","(0.0, 0.0)",13.41788241,5.88395325,7.349401356,8.616937,0.146196812,0,0
djnt,djns,"(29.176348232065788, -80.726989117183777)","(29.001365142589695, -80.63058399804261)","(0.0, 0.0)",13.42218259,6.7649386,7.705925018,8.6297981,1.512612119,0,0
djns,djne,"(29.001365142589695, -80.63058399804261)","(28.826382053113605, -80.534178878901457)","(0.0, 0.0)",13.42646513,4.41907396,5.91659242,7.64721006,1.395194621,0,0
djne,djng,"(28.826382053113605, -80.534178878901457)","(28.756388817323167, -80.495616831245002)","(0.0, 0.0)",5.37178159,3.41590816,5.43350779,7.63434896,0.689780411,0,0
djng,djnf,"(28.756388817323167, -80.495616831245002)","(28.637726084003415, -80.440192903334079)","(0.0, 0.0)",8.86272385,2.4693312,4.284070237,7.1250494,0.524698529,0,0
djnf,djnc,"(28.637726084003415, -80.440192903334079)","(28.467382842650821, -80.381176322443494)","(0.0, 0.0)",12.3059765,0.0514444,2.525314812,7.3051048,4.425297632,0,0
djnc,djnb,"(28.467382842650821, -80.381176322443494)","(28.297039601298223, -80.322159741552909)","(0.0, 0.0)",12.30766057,2.6236644,4.4572898,7.5108824,0.000521146,0,0
djnb,dhyz,"(28.297039601298223, -80.322159741552909)","(28.102361611180971, -80.254712220535097)","(0.0, 0.0)",14.06795108,2.829442,3.882827333,5.8646616,0.206345911,0,0
dhyz,dhyy,"(28.102361611180971, -80.254712220535097)","(27.932018369828373, -80.195695639644526)","(0.0, 0.0)",12.31124641,0.514444,2.092072267,5.401662,2.518616333,0,0
dhyy,dhzn,"(27.932018369828373, -80.195695639644526)","(27.81034462600509, -80.153540939008394)","(0.0, 0.0)",8.794765899,2.4693312,4.304181467,6.7906608,1.106013905,0,0
dhzn,dhzj,"(27.81034462600509, -80.153540939008394)","(27.761675128475776, -80.136679058753941)","(0.0, 0.0)",3.518143358,4.2698852,7.445407709,9.5943806,0.275959227,0,0
dhzj,dhzh,"(27.761675128475776, -80.136679058753941)","(27.591331887123182, -80.077662477863356)","(0.0, 0.0)",12.31456462,4.2184408,7.586879809,9.4914918,0.649646699,0,0
dhzh,dhz5,"(27.591331887123182, -80.077662477863356)","(27.415119925720315, -80.020391651299306)","(0.0, 0.0)",12.67445006,4.3213296,6.859253333,8.3339928,0.902849983,0,0
dhz5,dhz4,"(27.415119925720315, -80.020391651299306)","(27.237655751445779, -79.967410752675249)","(0.0, 0.0)",12.68911173,5.3502176,6.796662647,9.3114364,1.169819499,0,0
dhz4,dhz1,"(27.237655751445779, -79.967410752675249)","(27.07005069796427, -79.91737323730807)","(0.0, 0.0)",11.98538401,5.3759398,6.832756702,9.517214,0.412977144,0,0
dhz1,dhz0,"(27.07005069796427, -79.91737323730807)","(26.888054877829667, -79.893248585208582)","(0.0, 0.0)",12.6656981,2.186387,4.040044897,8.8998812,2.72930336,0,0
dhz0,dhxp,"(26.888054877829667, -79.893248585208582)","(26.71744224536241, -79.884270317766735)","(0.0, 0.0)",11.80451512,0.8745548,3.672095489,9.131381,2.254250421,0,0
dhxp,dhxn,"(26.71744224536241, -79.884270317766735)","(26.538814849912743, -79.904678665779628)","(0.0, 0.0)",12.40965904,1.6204986,6.27580594,10.1859912,1.56820585,0,0
dhxn,dhxj,"(26.538814849912743, -79.904678665779628)","(26.366828824387689, -79.934188333488606)","(0.0, 0.0)",12.02586611,1.1317768,6.621394332,10.931935,0.941273542,0,0
dhxj,dhxh,"(26.366828824387689, -79.934188333488606)","(26.187007935179622, -79.978227034422247)","(0.0, 0.0)",12.72404744,0.385833,3.900577248,10.931935,3.084134737,0,0
dhxh,dhx5,"(26.187007935179622, -79.978227034422247)","(26.015360722753741, -80.020263976222537)","(0.0, 0.0)",12.14652579,0.1028888,3.348665634,11.3949346,0.434523126,0,0
dhx5,dhx4,"(26.015360722753741, -80.020263976222537)","(25.828184789540817, -79.987257824693131)","(0.0, 0.0)",13.09793242,0.1028888,4.652582297,8.616937,1.398481927,0,0
dhx4,dhx1,"(25.828184789540817, -79.987257824693131)","(25.661820392219386, -79.943089776010126)","(0.0, 0.0)",11.82209755,0.7973882,4.940339768,8.4626038,2.014263739,0,0
dhx1,dhx0,"(25.661820392219386, -79.943089776010126)","(25.483572823660715, -79.895766866706907)","(0.0, 0.0)",12.66752426,2.9066086,7.457664829,11.5235456,1.190106547,0,0
dhx0,dhrp,"(25.483572823660715, -79.895766866706907)","(25.311989061812831, -79.879258567631013)","(0.0, 0.0)",11.90333727,3.2924416,7.535904676,10.9062128,0.415545319,0,0
dhrp,dhrn,"(25.311989061812831, -79.879258567631013)","(25.135185935438493, -79.890410018162228)","(0.0, 0.0)",12.23923264,3.5753858,7.469149443,10.5718242,0.708716591,0,0
dhrn,dhrj,"(25.135185935438493, -79.890410018162228)","(24.958382809064155, -79.901561468693458)","(0.0, 0.0)",12.23929023,4.9643846,7.395616,9.3114364,0.546673145,0,0
dhrj,dhrh,"(24.958382809064155, -79.901561468693458)","(24.783047279335577, -80.046782843376008)","(0.0, 0.0)",15.1578525,5.7103284,7.3822714,8.6683814,1.627672083,0,0
dhrh,dhqu,"(24.783047279335577, -80.046782843376008)","(24.720360685782655, -80.161566538654967)","(0.0, 0.0)",8.406596568,5.2473288,8.229796883,9.2085476,0.857739689,0,0
dhqu,dhqs,"(24.720360685782655, -80.161566538654967)","(24.7412109375, -80.5078125)","(0.0, 0.0)",21.7829576,4.3984962,7.728860798,10.4946576,1.04939535,0,0
dhqs,dhqt,"(24.7412109375, -80.5078125)","(24.785604671556122, -80.618796835140301)","(0.0, 0.0)",7.61093664,4.9643846,7.688651382,10.5718242,0.184364638,0,0
dhqt,dhqm,"(24.785604671556122, -80.618796835140301)","(24.895916374362244, -80.860047632334187)","(0.0, 0.0)",16.94306487,5.1573011,7.865562958,9.8644637,0.744399701,0,0
dhqm,dhqq,"(24.895916374362244, -80.860047632334187)","(24.962058553890305, -81.015874123086732)","(0.0, 0.0)",10.7831039,5.1315789,7.842788093,10.66828245,0.244494679,0,0
dhqq,dhqn,"(24.962058553890305, -81.015874123086732)","(25.0927734375, -81.2109375)","(0.0, 0.0)",15.1932183,5.4659675,8.151061515,10.86119895,0.392428134,0,0
dhqn,dhqp,"(25.0927734375, -81.2109375)","(25.137167171556122, -81.240533322704081)","(0.0, 0.0)",3.583832536,5.015829,8.017029512,10.7261574,0.392176749,0,0
dhqp,dhw0,"(25.137167171556122, -81.240533322704081)","(25.314742107780614, -81.30689971301021)","(0.0, 0.0)",12.9551609,2.1992481,3.877496829,6.4562722,0.686954531,0,0
dhw0,dhw1,"(25.314742107780614, -81.30689971301021)","(25.489850725446427, -81.40061981823979)","(0.0, 0.0)",13.44242468,1.0546102,1.248294019,3.2024139,4.873522013,0,0
dhw1,dhtc,"(25.489850725446427, -81.40061981823979)","(25.626395089285715, -81.566087372448976)","(0.0, 0.0)",13.98193575,2.700831,3.315434257,4.91937075,1.001720494,0,0
dhtc,dhtf,"(25.626395089285715, -81.566087372448976)","(25.668770926339285, -81.618552694515301)","(0.0, 0.0)",4.388869874,3.8840522,5.005392412,6.78423025,0.084060339,0,0
dhtf,dhtg,"(25.668770926339285, -81.618552694515301)","(25.840964803890305, -81.797921316964292)","(0.0, 0.0)",16.3184095,5.315921333,6.516576469,8.196807733,2.08553814,0,0
dhtg,dhtu,"(25.840964803890305, -81.797921316964292)","(26.015849210778061, -81.888502471301024)","(0.0, 0.0)",13.33372297,5.970765675,7.140690373,8.690888325,1.114019359,0,0
dhtu,dhts,"(26.015849210778061, -81.888502471301024)","(26.103515625, -81.9140625)","(0.0, 0.0)",6.263247784,5.599937292,7.056508222,8.718754042,0.4741482,0,0
dhts,dhtt,"(26.103515625, -81.9140625)","(26.194545200892858, -81.96607940051021)","(0.0, 0.0)",7.070687802,5.229108908,6.97232607,8.746619758,0.673712377,0,0
dhtt,dhtw,"(26.194545200892858, -81.96607940051021)","(26.370326450892858, -82.195671237244895)","(0.0, 0.0)",18.70853269,4.858280525,6.888143919,8.774485475,0.840893017,0,0
dhtw,dhtq,"(26.370326450892858, -82.195671237244895)","(26.4111328125, -82.265625)","(0.0, 0.0)",5.168169951,4.487452142,6.803961767,8.802351192,0.487240669,0,0
dhtq,dhtr,"(26.4111328125, -82.265625)","(26.545659279336736, -82.351721938775512)","(0.0, 0.0)",10.71503951,4.116623758,6.719779616,8.830216908,0.739175982,0,0
dhtr,dhv2,"(26.545659279336736, -82.351721938775512)","(26.721104213169642, -82.432437818877546)","(0.0, 0.0)",13.1108146,3.745795375,6.635597465,8.858082625,1.083609964,0,0
dhv2,dhv3,"(26.721104213169642, -82.432437818877546)","(26.896100725446427, -82.544991629464292)","(0.0, 0.0)",13.9455905,3.374966992,6.551415313,8.885948342,1.803478417,0,0
dhv3,dhv1,"(26.896100725446427, -82.544991629464292)","(27.0263671875, -82.6171875)","(0.0, 0.0)",10.04162982,3.1895528,6.509324238,8.8998812,0.650400639,0,0
dhv1,dhv4,"(27.0263671875, -82.6171875)","(27.071209343112244, -82.639608577806129)","(0.0, 0.0)",3.392562351,3.206700933,6.286130565,8.496900067,0.003785291,0,0
dhv4,dhv5,"(27.071209343112244, -82.639608577806129)","(27.247439014668366, -82.749920280612244)","(0.0, 0.0)",13.94128018,3.2409972,5.839743219,7.6909378,1.250295589,0,0
dhv5,dhvh,"(27.247439014668366, -82.749920280612244)","(27.423220264668366, -82.79296875)","(0.0, 0.0)",12.43289984,3.275293467,5.393355873,6.884975533,0.249091537,0,0
dhvh,dhvj,"(27.423220264668366, -82.79296875)","(27.600795200892858, -82.663823341836732)","(0.0, 0.0)",14.60431115,1.6462208,5.137514792,7.7938266,1.634925731,0,0
dhvj,dhvm,"(27.600795200892858, -82.663823341836732)","(27.643395248724488, -82.615393813775512)","(0.0, 0.0)",4.178902404,0,3.71259361,8.231104,0.866285978,0,0
