FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
drr4,drqf,"(41.307409159739464, -68.900638451845012)","(41.303105205087476, -68.920974860961891)","(0.0, 0.0)",1.0969228234661919,5.838939400000001,6.1383633821739139,6.3469528499999992,0.00169897531891,0.0,0.0
drqf,drqd,"(41.303105205087476, -68.920974860961891)","(41.229937976003725, -69.266693815948756)","(0.0, 0.0)",18.657932018711907,4.6814404000000005,5.003041392000001,6.1476057999999991,0.463615963032,0.0,0.0
drqd,drq6,"(41.229937976003725, -69.266693815948756)","(41.156770746919968, -69.612412770935634)","(0.0, 0.0)",18.677290312151296,4.3727740000000015,4.6861611802352954,5.761772800000001,0.139342779374,0.0,0.0
drq6,drq3,"(41.156770746919968, -69.612412770935634)","(41.130947019008055, -69.734431225636882)","(0.0, 0.0)",6.596606073032563,5.2987732000000012,5.895031088235295,6.2119113000000015,0.0261032332331,0.0,0.0
drq3,drq1,"(41.130947019008055, -69.734431225636882)","(41.079299563184222, -69.978468135039378)","(0.0, 0.0)",13.200428007025398,6.1047354666666678,6.8795783212234713,7.6009101000000001,0.137636888286,0.0,0.0
drq1,drmc,"(41.079299563184222, -69.978468135039378)","(41.006132334100471, -70.324187090026243)","(0.0, 0.0)",18.717061688973534,6.5805961666666679,7.4428945012234724,8.1667985000000005,0.0721813890203,0.0,0.0
drmc,drmb,"(41.006132334100471, -70.324187090026243)","(40.954484878276645, -70.568223999428753)","(0.0, 0.0)",13.223656129126052,8.3725760999999999,9.0299620400000009,9.3242975000000019,0.0309288913374,0.0,0.0
drmb,drm8,"(40.954484878276645, -70.568223999428753)","(40.932965105016713, -70.669906045013121)","(0.0, 0.0)",5.512690986712652,6.6106053999999999,8.3313376051612913,9.3114364000000016,0.0128415662725,0.0,0.0
drm8,drm2,"(40.932965105016713, -70.669906045013121)","(40.859797875932962, -71.015625)","(0.0, 0.0)",18.755588253776622,2.0834981999999997,4.6593766360703812,6.6877720000000016,0.0184587500936,0.0,0.0
drm2,drm0,"(40.859797875932962, -71.015625)","(40.921312867689657, -71.377052774234699)","(0.0, 0.0)",19.356037040545893,0.36011080000000001,3.7533951159090915,6.2762168000000003,0.602981666174,0.0,0.0
drm0,drm1,"(40.921312867689657, -71.377052774234699)","(40.958824936224488, -71.590501434948976)","(0.0, 0.0)",11.44122040766653,0.25722200000000001,3.2022469669864573,8.3082706000000002,0.754172507678,0.0,0.0
drm1,drkc,"(40.958824936224488, -71.590501434948976)","(41.023397640306122, -71.719646843112244)","(0.0, 0.0)",8.081192089790123,1.6783735500000001,3.1662873999933794,7.4594380000000013,0.85815290837,0.0,0.0
drkc,drkf,"(41.023397640306122, -71.719646843112244)","(41.133709343112244, -71.979731345663268)","(0.0, 0.0)",15.547433696289636,3.83903835,6.185597558006922,7.2793826000000017,0.189657226749,0.0,0.0
drkf,drkd,"(41.133709343112244, -71.979731345663268)","(41.150525151466837, -72.071657764668373)","(0.0, 0.0)",4.923663858820091,2.7779976,6.8050173767441855,7.9224376000000003,0.0935077325606,0.0,0.0
drkd,drk6,"(41.150525151466837, -72.071657764668373)","(41.164426219706634, -72.422771843112244)","(0.0, 0.0)",18.29554517056683,3.0609418000000002,6.6575434300775207,7.9738820000000006,0.124580993184,0.0,0.0
drk6,drk4,"(41.164426219706634, -72.422771843112244)","(41.220703125, -72.861328125)","(0.0, 1.0)",23.137401556508916,2.4436089999999999,3.5288034001568636,7.639493400000001,1.09121363162,0.0,0.0
drk4,drkb,"(41.220703125, -72.861328125)","(40.955237563775512, -71.745655293367349)","(1.0, 0.0)",60.9426052765723,3.9354966000000005,4.2662803093235304,7.7681044000000004,6.12086079458,4.42974286213,196.40919388
drkb,drhz,"(40.955237563775512, -71.745655293367349)","(40.78125, -71.71875)","(0.0, 0.0)",12.106706755372814,6.0447170000000012,7.4438668825000009,8.1282152000000014,0.0888878627512,0.0,0.0
drhz,drhx,"(40.78125, -71.71875)","(40.608385039218156, -72.0703125)","(0.0, 0.0)",21.957012390401857,6.1476058000000009,7.4491491199999995,8.1282152000000014,0.126911505226,0.0,0.0
drhx,drhw,"(40.608385039218156, -72.0703125)","(40.603285463270375, -72.097217793367349)","(0.0, 0.0)",1.4550713659218495,6.6620498000000001,7.9492096857142851,8.9770478000000011,0.00669986828183,0.0,0.0
drhw,drhq,"(40.603285463270375, -72.097217793367349)","(40.53699097594918, -72.446986607142861)","(0.0, 0.0)",18.925420123591262,4.3984962000000003,8.0855781746031745,9.9287692000000014,0.186119060747,0.0,0.0
drhq,drhn,"(40.53699097594918, -72.446986607142861)","(40.470696488627986, -72.796755420918373)","(0.0, 0.0)",18.943058740830473,3.4982191999999999,7.6913202114241024,10.263157800000002,0.519114583679,0.0,0.0
drhn,drhj,"(40.470696488627986, -72.796755420918373)","(40.424800305097932, -73.038903061224488)","(0.0, 0.0)",13.124750951140424,4.0641075999999998,7.3070364197314746,10.6489908,0.348429211959,0.0,0.0
drhj,dr5v,"(40.424800305097932, -73.038903061224488)","(40.404402001306792, -73.146524234693871)","(0.0, 0.0)",5.835932414977464,2.4436090000000004,6.9202217455833601,11.034823800000002,0.0361391245664,0.0,0.0
dr5v,dr5t,"(40.404402001306792, -73.146524234693871)","(40.283866763434737, -73.476595182499423)","(0.0, 0.0)",19.279388083451096,0.87455479999999997,5.8501410032258079,9.4143252000000004,0.93530456693,0.0,0.0
dr5t,dr5s,"(40.283866763434737, -73.476595182499423)","(40.252439793185474, -73.51361552249918)","(0.0, 0.0)",2.9204371849610133,0.82311039999999991,6.0421582353792473,9.4143252000000004,0.0589922005865,0.0,0.0
dr5s,dr5e,"(40.252439793185474, -73.51361552249918)","(40.074146240913095, -73.668435167523171)","(0.0, 0.0)",14.788668135705347,2.9837752000000006,7.0821095472072049,9.8258804000000008,0.440123155998,0.0,0.0
dr5e,dr5d,"(40.074146240913095, -73.668435167523171)","(39.890407472739291, -73.774462587572515)","(0.0, 0.0)",13.884673346470397,4.4499406000000015,7.1134549234848485,8.9256034,0.0466480940574,0.0,0.0
dr5d,dr56,"(39.890407472739291, -73.774462587572515)","(39.780164211835007, -73.838079039602121)","(0.0, 0.0)",8.333734331448747,4.7843292000000002,7.2129140968181824,9.7744360000000015,0.161113730621,0.0,0.0
dr56,dr53,"(39.780164211835007, -73.838079039602121)","(39.725042581382866, -73.869887265616924)","(0.0, 0.0)",4.16769040762055,6.4305500000000002,7.8357170400000005,9.9544914000000002,0.0569185018227,0.0,0.0
dr53,dr52,"(39.725042581382866, -73.869887265616924)","(39.541303813209055, -73.975914685666268)","(0.0, 0.0)",13.896257483996006,6.4819943999999996,7.8866937636363632,9.8001582000000003,0.232799804333,0.0,0.0
dr52,dqgr,"(39.541303813209055, -73.975914685666268)","(39.357565045035251, -74.081942105715612)","(0.0, 0.0)",13.902339903597936,4.4756628000000003,7.5641134288049052,10.0831024,0.195490272125,0.0,0.0
dqgr,dqgq,"(39.357565045035251, -74.081942105715612)","(39.192200153678819, -74.177366783760021)","(0.0, 0.0)",12.517298327401978,4.4242184000000009,7.3742368251685431,9.8516025999999997,0.0277489860523,0.0,0.0
dqgq,dqgn,"(39.192200153678819, -74.177366783760021)","(39.17382627686144, -74.187969525764956)","(0.0, 0.0)",1.3911144121099364,4.3470518,6.7421947600000021,8.2825484000000014,0.0314006242641,0.0,0.0
dqgn,dqgj,"(39.17382627686144, -74.187969525764956)","(39.008461385505015, -74.283394203809365)","(0.0, 0.0)",12.522754221631594,4.0898298000000004,6.4300987333333346,7.8709932,0.220949990068,0.0,0.0
dqgj,dqgh,"(39.008461385505015, -74.283394203809365)","(38.843096494148583, -74.378818881853775)","(0.0, 0.0)",12.527656249308341,6.0704392000000009,7.3793240645833338,9.5686584000000003,0.0431448059136,0.0,0.0
dqgh,dqg5,"(38.843096494148583, -74.378818881853775)","(38.659357725974772, -74.484846301903133)","(0.0, 0.0)",13.925357113380596,5.7874949999999998,7.6396082312499995,10.726157400000002,0.0629337804418,0.0,0.0
dqg5,dqfg,"(38.659357725974772, -74.484846301903133)","(38.567488341887866, -74.537860011927805)","(0.0, 0.0)",6.964941792801777,7.5108824000000007,8.5144721923076911,10.288879999999999,0.0351922774409,0.0,0.0
dqfg,dqff,"(38.567488341887866, -74.537860011927805)","(38.493992834618346, -74.580270979947542)","(0.0, 0.0)",5.573038118015368,7.562326800000001,8.3670046923076917,9.1056588000000005,0.00194822023454,0.0,0.0
dqff,dqfc,"(38.493992834618346, -74.580270979947542)","(38.319568256270351, -74.678963751169846)","(0.0, 0.0)",13.186790707523693,3.1895528000000004,7.0217662893203894,9.5943806000000009,0.0618833576921,0.0,0.0
dqfc,dqfb,"(38.319568256270351, -74.678963751169846)","(38.136338493765038, -74.776858059920912)","(0.0, 0.0)",13.733626638983663,3.6782746000000004,7.4609051643203887,9.6715471999999991,0.411455922434,0.0,0.0
dqfb,dqdz,"(38.136338493765038, -74.776858059920912)","(37.968377878135172, -74.866594509609385)","(0.0, 0.0)",12.593705582364176,7.0993272000000012,8.1530371229999989,8.9256034,0.0468421814992,0.0,0.0
dqdz,dqdx,"(37.968377878135172, -74.866594509609385)","(37.937839584384292, -74.88291022773457)","(0.0, 0.0)",2.290231644636823,7.5108824000000016,10.085417397999997,24.204590200000005,0.131386737934,0.0,0.0
dqdx,dqdw,"(37.937839584384292, -74.88291022773457)","(37.785148115629866, -74.964488818360451)","(0.0, 0.0)",11.453308299002577,3.6782746000000004,7.5092747625000005,24.513256600000005,0.320781598576,0.0,0.0
dqdw,dqdt,"(37.785148115629866, -74.964488818360451)","(37.6171875, -75.054225268048924)","(0.0, 0.0)",12.60277473460065,3.4982192000000008,5.6361474125000015,9.7487138000000009,0.503441062857,0.0,0.0
dqdt,dqds,"(37.6171875, -75.054225268048924)","(37.428850446428569, -75.162737968447104)","(0.0, 0.0)",14.311114268196556,3.8840522000000006,7.4100705478260878,9.8516025999999997,0.327338430064,0.0,0.0
dqds,dqdk,"(37.428850446428569, -75.162737968447104)","(37.297014508928569, -75.238696858725831)","(0.0, 0.0)",10.021490806899958,3.5753857999999998,7.8877685478260879,10.108824600000002,0.185711681674,0.0,0.0
dqdk,dqd7,"(37.297014508928569, -75.238696858725831)","(37.259347098214285, -75.260399398805461)","(0.0, 0.0)",2.8638436916522876,4.8872179999999998,8.0601270235294127,9.4657696000000016,0.0150744539886,0.0,0.0
dqd7,dqd6,"(37.259347098214285, -75.260399398805461)","(37.08984375, -75.358060829163819)","(0.0, 0.0)",12.890372663637525,1.6976651999999999,4.6000317985294119,8.5654925999999989,0.969552083594,0.0,0.0
dqd6,dqd3,"(37.08984375, -75.358060829163819)","(36.901506696428569, -75.466573529561998)","(0.0, 0.0)",14.328533378818543,0.0,4.6257415963114763,9.1571031999999981,0.700738825857,0.0,0.0
dqd3,dqd2,"(36.901506696428569, -75.466573529561998)","(36.732003348214285, -75.56423495992037)","(0.0, 0.0)",12.900976825971012,0.0,5.1577106116960927,10.108824599999998,0.423089799854,0.0,0.0
dqd2,dqd0,"(36.732003348214285, -75.56423495992037)","(36.6943359375, -75.5859375)","(0.0, 0.0)",2.867564410734237,3.1895528,6.0806456370512834,10.443213200000001,0.0779946765853,0.0,0.0
dqd0,dq6p,"(36.6943359375, -75.5859375)","(36.5625, -75.6298828125)","(0.0, 0.0)",9.431928386646756,3.9097744000000003,6.6974484466666677,10.3403244,0.140015831866,0.0,0.0
dq6p,dq6r,"(36.5625, -75.6298828125)","(36.493928943069598, -75.583983351656684)","(0.0, 0.0)",5.381200169810746,3.3438860000000008,6.1207850082474238,10.288880000000001,0.218227452539,0.0,0.0
dq6r,dq6q,"(36.493928943069598, -75.583983351656684)","(36.382500975557697, -75.50939672778631)","(0.0, 0.0)",8.746731422128944,5.4788286000000008,7.9462446304696464,10.083102400000001,0.116273368832,0.0,0.0
dq6q,dq6m,"(36.382500975557697, -75.50939672778631)","(36.202501951115394, -75.388910643072634)","(0.0, 0.0)",14.135291005863193,5.4273842000000005,7.3297277606837614,8.4368815999999995,0.147437281677,0.0,0.0
dq6m,dq6k,"(36.202501951115394, -75.388910643072634)","(36.030270762401919, -75.311541204633841)","(0.0, 0.0)",12.662909961634389,7.1764937999999994,7.9210525584615397,8.2568262000000008,0.0616766072322,0.0,0.0
dq6k,dq67,"(36.030270762401919, -75.311541204633841)","(35.853906954845755, -75.253072417175289)","(0.0, 0.0)",12.620414832769699,8.1539374000000002,8.5227937480000016,9.362880800000001,0.104729616043,0.0,0.0
dq67,dq6e,"(35.853906954845755, -75.253072417175289)","(35.789774661188972, -75.231811039917631)","(0.0, 0.0)",4.5897109361037876,3.8068855999999998,7.3575780880000003,9.517214000000001,0.060678654929,0.0,0.0
dq6e,dq6d,"(35.789774661188972, -75.231811039917631)","(35.674443830642808, -75.224940991035041)","(0.0, 0.0)",7.980148793406885,2.1349426,7.457756163846156,10.083102400000001,0.0255337500525,0.0,0.0
dq6d,dq66,"(35.674443830642808, -75.224940991035041)","(35.561571610126798, -75.234568458890209)","(0.0, 0.0)",7.819644149036969,5.4531064000000011,7.6825286192307702,10.0059358,0.0735860148592,0.0,0.0
dq66,dq63,"(35.561571610126798, -75.234568458890209)","(35.498864820951233, -75.239917052143085)","(0.0, 0.0)",4.344269560135642,6.1733280000000015,7.7485159553846161,9.3886029999999998,0.0209986489446,0.0,0.0
dq63,dq62,"(35.498864820951233, -75.239917052143085)","(35.323285811259666, -75.254893113251129)","(0.0, 0.0)",12.16404126818834,4.9901068000000013,6.9475662200000023,8.4368816000000013,0.0537842979816,0.0,0.0
dq62,dq4r,"(35.323285811259666, -75.254893113251129)","(35.147706801568098, -75.269869174359172)","(0.0, 0.0)",12.164168586319061,5.0929956000000001,7.9014923800000005,9.2342697999999999,0.0779556404752,0.0,0.0
dq4r,dq4q,"(35.147706801568098, -75.269869174359172)","(34.974521187685987, -75.45515230619344)","(0.0, 0.0)",15.91012651283079,5.0158290000000001,9.3301907264150952,11.1119904,0.0049066941001,0.0,0.0
dq4q,dq4n,"(34.974521187685987, -75.45515230619344)","(34.856151735861879, -75.590888505381443)","(0.0, 0.0)",11.229453614380885,6.3791056000000008,8.6669254264150961,11.317768000000001,0.00281877867183,0.0,0.0
dq4n,dq4j,"(34.856151735861879, -75.590888505381443)","(34.796967009949825, -75.658756604975437)","(0.0, 0.0)",5.617575078697676,6.9964384000000015,8.4668908333333341,11.009101600000001,0.00406391402972,0.0,0.0
dq4j,dq1v,"(34.796967009949825, -75.658756604975437)","(34.632860868502917, -75.937620231529081)","(0.0, 0.0)",19.48376301407341,6.3533834000000002,7.7646747733333337,9.1571032000000017,0.204951212113,0.0,0.0
dq1v,dq1u,"(34.632860868502917, -75.937620231529081)","(34.62028779795353, -75.964992323152131)","(0.0, 0.0)",1.7827905673117412,7.4594380000000005,7.74495442,7.9224375999999994,0.00142288664292,0.0,0.0
dq1u,dq1s,"(34.62028779795353, -75.964992323152131)","(34.469410951360906, -76.293457422628748)","(0.0, 0.0)",21.40951928196509,6.0575781000000006,6.1406342672222216,7.6652155999999989,0.219175522369,0.0,0.0
dq1s,dq1e,"(34.469410951360906, -76.293457422628748)","(34.44426481026214, -76.348201605874848)","(0.0, 0.0)",3.571131675725029,5.2344676999999997,5.5387347872222223,7.5880489999999998,0.0439328873152,0.0,0.0
dq1e,dq17,"(34.44426481026214, -76.348201605874848)","(34.305961034218896, -76.649294613728415)","(0.0, 0.0)",19.655867597760768,4.7586069999999996,5.7874949999999998,7.3565491999999999,0.518005384102,0.0,0.0
dq17,dq16,"(34.305961034218896, -76.649294613728415)","(34.268241822570744, -76.73141088859758)","(0.0, 0.0)",5.364991385613878,4.3470517999999991,5.5817173999999987,6.9192718000000006,0.177783633318,0.0,0.0
dq16,dq14,"(34.268241822570744, -76.73141088859758)","(34.142511117076893, -77.005131804828096)","(0.0, 0.0)",17.896568293815708,4.9772456999999992,6.0575780999999989,7.0350217000000015,0.330991668607,0.0,0.0
dq14,dq11,"(34.142511117076893, -77.005131804828096)","(34.091323083181408, -77.109751121748232)","(0.0, 0.0)",6.953365271541942,4.7508903399999998,6.3984850110652927,8.0227541799999997,0.0469108473466,0.0,0.0
dq11,dq0c,"(34.091323083181408, -77.109751121748232)","(33.943166038460809, -77.357284584309028)","(0.0, 0.0)",17.490635606269638,2.5773644400000002,4.2010742110652934,7.2639492800000003,1.23352081517,0.0,0.0
dq0c,dq0b,"(33.943166038460809, -77.357284584309028)","(33.916228393966151, -77.402290668410998)","(0.0, 0.0)",3.182270976729701,1.3706258000000004,2.816972419880952,6.4948554999999999,0.528189491898,0.0,0.0
dq0b,dmbz,"(33.916228393966151, -77.402290668410998)","(33.741133704750894, -77.694830215073765)","(0.0, 0.0)",20.70086326113054,4.1118774000000009,6.0771256596428564,8.6812424999999998,0.0186774752609,0.0,0.0
dmbz,dmbx,"(33.741133704750894, -77.694830215073765)","(33.727664882503568, -77.71733325712475)","(0.0, 0.0)",1.5935301399876771,5.4206474333333343,7.7490599105952374,9.705843466666666,0.00614303233197,0.0,0.0
dmbx,dmbw,"(33.727664882503568, -77.71733325712475)","(33.566039015535644, -77.987369761736531)","(0.0, 0.0)",19.13518966183314,5.0201160333333341,7.3782446508333326,8.7798442666666645,0.268558343632,0.0,0.0
dmbw,dmbq,"(33.566039015535644, -77.987369761736531)","(33.525632548793659, -78.054878887889473)","(0.0, 0.0)",4.787496966524577,3.6268302000000006,6.9474354291525433,8.5912147999999995,0.110306078062,0.0,0.0
dmbq,dmbm,"(33.525632548793659, -78.054878887889473)","(33.385890655268497, -78.297950418929418)","(0.0, 0.0)",17.021194906285977,1.6204986000000001,5.5476004683014803,9.285714200000001,0.62095045647,0.0,0.0
dmbm,dmbj,"(33.385890655268497, -78.297950418929418)","(33.326961695227297, -78.406003697663479)","(0.0, 0.0)",7.449535175627259,3.5239414,6.6134877458156041,9.3628807999999992,0.130527093987,0.0,0.0
dmbj,dmbh,"(33.326961695227297, -78.406003697663479)","(33.209103775144897, -78.622110255131574)","(0.0, 0.0)",14.909663523381482,6.3533834000000002,7.9901727266666676,9.1828253999999987,0.225990866242,0.0,0.0
dmbh,djzu,"(33.209103775144897, -78.622110255131574)","(33.135442575093393, -78.75717685354914)","(0.0, 0.0)",9.325702273386414,3.1638306000000003,3.7466956520000005,7.3308269999999993,0.604901088234,0.0,0.0
djzu,djzg,"(33.135442575093393, -78.75717685354914)","(33.032316895021289, -78.94627009133373)","(0.0, 0.0)",13.06521461569666,3.2152750000000001,4.2637118720000009,7.3822714000000005,0.351768938558,0.0,0.0
djzg,djze,"(33.032316895021289, -78.94627009133373)","(32.943923454959489, -79.108350009434801)","(0.0, 0.0)",11.207311739813491,6.4614166400000004,7.9336134090940185,9.1468143200000007,0.125543156271,0.0,0.0
djze,djzd,"(32.943923454959489, -79.108350009434801)","(32.870262254907985, -79.243416607852367)","(0.0, 0.0)",9.345447246387266,5.1753066400000005,7.6077988757606851,9.58409172,0.140442197842,0.0,0.0
djzd,djz6,"(32.870262254907985, -79.243416607852367)","(32.752404334825584, -79.459523165320476)","(0.0, 0.0)",14.964071740205021,4.8872180000000007,7.1690629422222241,8.9513256000000005,0.356220914571,0.0,0.0
djz6,djz4,"(32.752404334825584, -79.459523165320476)","(32.743282416695287, -79.811139974707089)","(0.0, 0.0)",20.44847941392151,2.958053,4.1421382532299749,8.2825483999999996,1.18564118829,0.0,0.0
djz4,djz4,"(32.743282416695287, -79.811139974707089)","(32.746120913703237, -79.852664184477263)","(0.0, 1.0)",2.4217615180398973,0.0,1.2478257953488376,8.5912147999999995,0.359680829635,0.0,0.0
djz4,djz1,"(32.746120913703237, -79.852664184477263)","(32.693426897959185, -79.865529387755103)","(1.0, 0.0)",3.7178660990092047,1.9857538400000003,3.5688688006179001,8.9719033599999989,0.103967639242,8.62080689128,334.425020131
djz1,djz0,"(32.693426897959185, -79.865529387755103)","(32.50256066874195, -79.960054278171029)","(0.0, 0.0)",14.29341378490845,5.1753066400000005,6.643016810635789,8.4317371600000008,0.354504251356,0.0,0.0
djz0,djxp,"(32.50256066874195, -79.960054278171029)","(32.340673337483892, -80.068522556342046)","(0.0, 0.0)",12.854029015676657,5.1444399999999995,7.245386125874127,8.5654926000000007,0.00501415318033,0.0,0.0
djxp,djwz,"(32.340673337483892, -80.068522556342046)","(32.201912767834138, -80.161495366202928)","(0.0, 0.0)",11.022183020483928,3.0352196,6.5349268002026779,8.9770477999999994,0.0609160520493,0.0,0.0
djwz,djwy,"(32.201912767834138, -80.161495366202928)","(32.155659244617553, -80.192486302823227)","(0.0, 0.0)",3.674970775402119,4.1669964000000004,6.3057653820208603,7.8709931999999991,0.0527471457772,0.0,0.0
djwy,djwv,"(32.155659244617553, -80.192486302823227)","(31.970645151751203, -80.316450049304393)","(0.0, 0.0)",14.704417138435392,3.0866639999999999,6.2059754076923088,8.3854372000000001,0.307811017472,0.0,0.0
djwv,djwu,"(31.970645151751203, -80.316450049304393)","(31.808757820493152, -80.42491832747541)","(0.0, 0.0)",12.872304213185892,2.5207756000000008,6.8928534150997152,9.7744360000000015,0.436754426766,0.0,0.0
djwu,djws,"(31.808757820493152, -80.42491832747541)","(31.669997250843391, -80.517891137336292)","(0.0, 0.0)",11.037801453280446,4.2184408000000007,7.1797548766381762,9.7229916000000003,0.138667475899,0.0,0.0
djws,djwe,"(31.669997250843391, -80.517891137336292)","(31.623743727626806, -80.548882073956591)","(0.0, 0.0)",3.6801674129321,3.9097743999999999,6.924438224786325,9.0799366000000017,0.0110662811563,0.0,0.0
djwe,djwd,"(31.623743727626806, -80.548882073956591)","(31.461856396368756, -80.657350352127622)","(0.0, 0.0)",12.884119763092242,5.5045507999999996,7.4472914055555561,8.8998812000000029,0.23534459503,0.0,0.0
djwd,djw9,"(31.461856396368756, -80.657350352127622)","(31.276842303502409, -80.781314098608789)","(0.0, 0.0)",14.731423693066082,5.4531063999999994,7.5779438500000014,9.0284922000000023,0.289383571781,0.0,0.0
djw9,djw3,"(31.276842303502409, -80.781314098608789)","(31.138081733852655, -80.874286908469671)","(0.0, 0.0)",11.053254065262896,3.2409971999999998,6.7583700623895453,8.6169370000000001,0.145175976966,0.0,0.0
djw3,djw2,"(31.138081733852655, -80.874286908469671)","(31.091828210636066, -80.905277845089969)","(0.0, 0.0)",3.685308507353455,1.1060546,5.4832145303140738,8.5140481999999995,0.190007634318,0.0,0.0
djw2,djqr,"(31.091828210636066, -80.905277845089969)","(30.929940879378016, -81.013746123261001)","(0.0, 0.0)",12.902074954297404,0.051444399999999994,3.7193994679245295,8.9770477999999994,0.534090602643,0.0,0.0
djqr,djqq,"(30.929940879378016, -81.013746123261001)","(30.744926786511673, -81.137709869742167)","(0.0, 0.0)",14.75186975040193,1.5176098000000002,4.2040566750000004,8.6683813999999995,0.893663887846,0.0,0.0
djqq,djqn,"(30.744926786511673, -81.137709869742167)","(30.629292978470207, -81.215187211292914)","(0.0, 0.0)",9.223505255000642,1.4918876000000003,3.2259676587209309,7.3822713999999996,0.475224480026,0.0,0.0
djqn,djqj,"(30.629292978470207, -81.215187211292914)","(30.583039455253623, -81.246178147913199)","(0.0, 0.0)",3.690172685543032,0.07716660000000003,0.44303997038759696,4.501385,2.81713484974,0.0,0.0
djqj,djqh,"(30.583039455253623, -81.246178147913199)","(30.39802536238728, -81.370141894394379)","(0.0, 0.0)",14.765079797452142,0.07716660000000003,0.72754058881143879,6.0704392,7.36766703374,0.0,0.0
djqh,djmu,"(30.39802536238728, -81.370141894394379)","(30.380832999999999, -81.564443999999995)","(0.0, 0.0)",11.64452322434845,0.0,0.50566869969520456,13.0154332,16.748173923,0.0,0.0
djmu,djmu,"(30.380832999999999, -81.564443999999995)","(30.380832999999999, -81.564443999999995)","(0.0, 1.0)",0.0,0.0,0.17015939510086478,16.462208,0.0,0.0,0.0
djmu,djq5,"(30.380832999999999, -81.564443999999995)","(30.226246768922344, -81.305419832030722)","(1.0, 0.0)",18.789046374784178,2.5310644799999999,3.7734173558325326,13.118321999999999,1.89063829558,3.47255346359,226.96747219
djq5,djq6,"(30.226246768922344, -81.305419832030722)","(30.051263679446251, -81.209014712889555)","(0.0, 0.0)",13.396121987112677,5.8492282800000002,7.459212178282101,9.7229916000000003,0.179300424796,0.0,0.0
djq6,djq3,"(30.051263679446251, -81.209014712889555)","(29.876280589970158, -81.112609593748402)","(0.0, 0.0)",13.40050819042094,5.7703468666666664,7.4374957648745532,9.9544913999999984,0.0777175775028,0.0,0.0
djq3,djq2,"(29.876280589970158, -81.112609593748402)","(29.701297500494068, -81.01620447460725)","(0.0, 0.0)",13.404877480341437,3.7897374666666668,6.9168659305220519,10.038088549999999,0.453752676707,0.0,0.0
djq2,djnr,"(29.701297500494068, -81.01620447460725)","(29.526314411017974, -80.919799355466083)","(0.0, 0.0)",13.409229710478481,4.1669964000000004,6.8219558856474993,9.1120893499999998,0.0736693828418,0.0,0.0
djnr,djnx,"(29.526314411017974, -80.919799355466083)","(29.386327939437098, -80.842675260153158)","(0.0, 0.0)",10.730506179062775,4.8357736000000004,7.7466221230769241,9.1056588000000005,0.0905858391161,0.0,0.0
djnx,djnw,"(29.386327939437098, -80.842675260153158)","(29.351331321541881, -80.82339423632493)","(0.0, 0.0)",2.6830591583818495,4.5978432500000004,7.680725915825322,9.0799365999999999,0.015951455602,0.0,0.0
djnw,djnt,"(29.351331321541881, -80.82339423632493)","(29.176348232065788, -80.726989117183777)","(0.0, 0.0)",13.417882409345875,5.8839532500000011,7.3494013561953677,8.6169370000000001,0.14785258701,0.0,0.0
djnt,djns,"(29.176348232065788, -80.726989117183777)","(29.001365142589695, -80.63058399804261)","(0.0, 0.0)",13.422182588835733,6.7649386000000007,7.7059250179924241,8.6297980999999986,0.143857932408,0.0,0.0
djns,djne,"(29.001365142589695, -80.63058399804261)","(28.826382053113605, -80.534178878901457)","(0.0, 0.0)",13.426465130062901,4.4190739600000004,5.9165924196955988,7.6472100600000008,0.302065106245,0.0,0.0
djne,djng,"(28.826382053113605, -80.534178878901457)","(28.756388817323167, -80.495616831245002)","(0.0, 0.0)",5.371781590303232,3.4159081600000007,5.433507790150145,7.6343489600000005,0.0849622117643,0.0,0.0
djng,djnf,"(28.756388817323167, -80.495616831245002)","(28.637726084003415, -80.440192903334079)","(0.0, 0.0)",8.862723850128793,2.4693312000000005,4.2840702367647063,7.1250494,0.0735404991872,0.0,0.0
djnf,djnc,"(28.637726084003415, -80.440192903334079)","(28.467382842650821, -80.381176322443494)","(0.0, 0.0)",12.305976498281865,0.051444399999999994,2.5253148117647064,7.3051048000000005,2.48429810229,0.0,0.0
djnc,djnb,"(28.467382842650821, -80.381176322443494)","(28.297039601298223, -80.322159741552909)","(0.0, 0.0)",12.307660572958163,2.6236644,4.4572898000000007,7.5108824000000016,0.992655484857,0.0,0.0
djnb,dhyz,"(28.297039601298223, -80.322159741552909)","(28.102361611180971, -80.254712220535097)","(0.0, 0.0)",14.067951076701375,2.8294420000000002,3.8828273333333341,5.8646615999999998,0.0561643185452,0.0,0.0
dhyz,dhyy,"(28.102361611180971, -80.254712220535097)","(27.932018369828373, -80.195695639644526)","(0.0, 0.0)",12.311246408128293,0.51444400000000001,2.0920722666666669,5.401662,0.881293166126,0.0,0.0
dhyy,dhzn,"(27.932018369828373, -80.195695639644526)","(27.81034462600509, -80.153540939008394)","(0.0, 0.0)",8.794765898992665,2.4693312000000001,4.3041814666666669,6.7906607999999995,0.190804663443,0.0,0.0
dhzn,dhzj,"(27.81034462600509, -80.153540939008394)","(27.761675128475776, -80.136679058753941)","(0.0, 0.0)",3.5181433578346812,4.2698852,7.4454077090909099,9.5943805999999991,0.00798185434862,0.0,0.0
