FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
f8mqx,f8mw8,"(47.592682804003843, -59.807216587248)","(47.56961406664297, -59.749503038276742)","(0.0, 0.0)",3.127491518,4.750032933,5.806356791,6.7392164,0.155204185,0,0
f8mw8,f8mw9,"(47.56961406664297, -59.749503038276742)","(47.554234908402385, -59.711027338962566)","(0.0, 0.0)",2.085560975,2.254979533,5.339070158,8.5140482,0.202795269,0,0
f8mw9,f8mw3,"(47.554234908402385, -59.711027338962566)","(47.546545329282097, -59.691789489305478)","(0.0, 0.0)",1.042950448,3.3696082,6.764495114,9.6972694,0.106906271,0,0
f8mw3,f8mw6,"(47.546545329282097, -59.691789489305478)","(47.538855750161808, -59.672551639648397)","(0.0, 0.0)",1.043063733,8.7712702,10.11352555,10.803324,0.07389247,0,0
f8mw6,f8mw7,"(47.538855750161808, -59.672551639648397)","(47.515787012800935, -59.614838090677132)","(0.0, 0.0)",3.129870716,6.6106054,7.93676854,9.5429362,0.08604918,0,0
f8mw7,f8mwh,"(47.515787012800935, -59.614838090677132)","(47.500407854560351, -59.576362391362963)","(0.0, 0.0)",2.087146771,3.729719,5.30024304,7.2793826,0.223964564,0,0
f8mwh,f8mtu,"(47.500407854560351, -59.576362391362963)","(47.458567546140905, -59.546225029301162)","(0.0, 0.0)",3.216148323,4.9386624,6.072725618,6.7134942,0.266416892,0,0
f8mtu,f8mtv,"(47.458567546140905, -59.546225029301162)","(47.424416816841742, -59.535325516896442)","(0.0, 0.0)",2.414615194,6.7906608,7.876709244,8.2568262,0.234392137,0,0
f8mtv,f8mtt,"(47.424416816841742, -59.535325516896442)","(47.390266087542585, -59.52442600449173)","(0.0, 0.0)",2.41468498,6.9964384,7.686980538,9.388603,0.262294627,0,0
f8mtt,f8mtm,"(47.390266087542585, -59.52442600449173)","(47.356115358243422, -59.51352649208701)","(0.0, 0.0)",2.41475477,5.3502176,5.929296872,7.5623268,0.283531221,0,0
f8mtm,f8mtj,"(47.356115358243422, -59.51352649208701)","(47.321964628944265, -59.502626979682297)","(0.0, 0.0)",2.414824566,6.0961614,6.527386518,6.7134942,0.089278222,0,0
f8mtj,f8mtn,"(47.321964628944265, -59.502626979682297)","(47.287813899645101, -59.491727467277578)","(0.0, 0.0)",2.414894367,5.1701622,5.724853878,6.6620498,0.023672966,0,0
f8mtn,f8msy,"(47.287813899645101, -59.491727467277578)","(47.253663170345945, -59.480827954872865)","(0.0, 0.0)",2.414964172,4.0383854,4.74317368,6.2247724,0.118695094,0,0
f8msy,f8msw,"(47.253663170345945, -59.480827954872865)","(47.219512441046781, -59.469928442468152)","(0.0, 0.0)",2.415033981,4.0641076,4.579694809,5.401662,0.263379191,0,0
f8msw,f8msq,"(47.219512441046781, -59.469928442468152)","(47.185361711747625, -59.459028930063432)","(0.0, 0.0)",2.415103796,4.8357736,5.251901636,6.3276612,0.368465926,0,0
f8msq,f8msp,"(47.185361711747625, -59.459028930063432)","(47.151210982448461, -59.44812941765872)","(0.0, 0.0)",2.415173614,5.8132172,6.586598013,7.845271,0.229830736,0,0
f8msp,f8mez,"(47.151210982448461, -59.44812941765872)","(47.082909523850141, -59.426330392849287)","(0.0, 0.0)",4.830556657,5.2473288,7.96429922,9.1571032,0.386837427,0,0
f8mez,f8mex,"(47.082909523850141, -59.426330392849287)","(47.048758794550984, -59.415430880444568)","(0.0, 0.0)",2.415383096,5.6074396,8.345845186,10.3660466,0.01036547,0,0
f8mex,f8mg2,"(47.048758794550984, -59.415430880444568)","(47.014608065251821, -59.404531368039855)","(0.0, 0.0)",2.415452931,7.2279382,7.645495247,8.8227146,0.076852719,0,0
f8mg2,f8mg0,"(47.014608065251821, -59.404531368039855)","(46.946306606653501, -59.382732343230423)","(0.0, 0.0)",4.831115338,5.6331618,5.84922828,6.4048278,0.622392982,0,0
f8mg0,f8mfb,"(46.946306606653501, -59.382732343230423)","(46.912155877354344, -59.37183283082571)","(0.0, 0.0)",2.41566246,5.8903838,6.143318767,6.7134942,0.268825676,0,0
f8mfb,f8mf9,"(46.912155877354344, -59.37183283082571)","(46.87800514805518, -59.36093331842099)","(0.0, 0.0)",2.41573231,7.6137712,7.7037989,7.8195488,0.060338451,0,0
f8mf9,f8mf3,"(46.87800514805518, -59.36093331842099)","(46.843854418756024, -59.350033806016278)","(0.0, 0.0)",2.415802163,6.1218836,6.271758285,6.42026112,0.166947081,0,0
f8mf3,f8mf1,"(46.843854418756024, -59.350033806016278)","(46.775552960157704, -59.328234781206845)","(0.0, 0.0)",4.831813857,3.4467748,3.618084652,3.77087452,0.032668608,0,0
f8mf1,f8mcf,"(46.775552960157704, -59.328234781206845)","(46.74140223085854, -59.317335268802132)","(0.0, 0.0)",2.416011745,3.5496636,4.164546667,4.4499406,0.077033723,0,0
f8mcf,f8mcd,"(46.74140223085854, -59.317335268802132)","(46.707251501559384, -59.306435756397413)","(0.0, 0.0)",2.416081611,4.758607,6.373295759,6.944994,0.159549167,0,0
f8mcd,f8mc6,"(46.707251501559384, -59.306435756397413)","(46.638950042961064, -59.28463673158798)","(0.0, 0.0)",4.83237279,5.06084285,6.18913288,6.62989705,0.545897554,0,0
f8mc6,f8mc5,"(46.638950042961064, -59.28463673158798)","(46.6047993136619, -59.273737219183268)","(0.0, 0.0)",2.416291229,6.29550845,6.356257661,6.44984165,0.222983583,0,0
f8mc5,f8mbg,"(46.6047993136619, -59.273737219183268)","(46.570648584362743, -59.262837706778548)","(0.0, 0.0)",2.416361107,5.4531064,5.47111194,5.5045508,0.169393149,0,0
f8mbg,f8mbe,"(46.570648584362743, -59.262837706778548)","(46.53649785506358, -59.251938194373835)","(0.0, 0.0)",2.416430988,5.530273,5.725333017,6.044717,0.018536049,0,0
f8mbe,f8mbk,"(46.53649785506358, -59.251938194373835)","(46.46819639646526, -59.230139169564403)","(0.0, 0.0)",4.833071583,6.6620498,6.844248717,7.1507716,0.078590539,0,0
f8mbk,f8mbh,"(46.46819639646526, -59.230139169564403)","(46.434045667166103, -59.21923965715969)","(0.0, 0.0)",2.416640644,6.3533834,6.3919667,6.43055,0.160572669,0,0
f8mbh,f8jzu,"(46.434045667166103, -59.21923965715969)","(46.399894937866939, -59.20834014475497)","(0.0, 0.0)",2.416710534,6.8421052,6.8806885,6.9192718,0.127151416,0,0
f8jzu,f8jzt,"(46.399894937866939, -59.20834014475497)","(46.331593479268619, -59.186541119945538)","(0.0, 0.0)",4.833630704,5.8903838,6.838889925,7.2793826,0.137544178,0,0
f8jzt,f8jzm,"(46.331593479268619, -59.186541119945538)","(46.297442749969463, -59.175641607540825)","(0.0, 0.0)",2.416920217,5.1701622,6.294662325,6.8935496,0.295893982,0,0
f8jzm,f8jzj,"(46.297442749969463, -59.175641607540825)","(46.263292020670299, -59.164742095136113)","(0.0, 0.0)",2.416990115,6.687772,6.936975338,7.1764938,0.186636575,0,0
f8jzj,f8jyv,"(46.263292020670299, -59.164742095136113)","(46.229141291371143, -59.153842582731393)","(0.0, 0.0)",2.417060015,6.1990502,6.296863382,6.4048278,0.0976493,0,0
f8jyv,f8jyy,"(46.229141291371143, -59.153842582731393)","(46.194990562071979, -59.14294307032668)","(0.0, 0.0)",2.417129916,5.7103284,5.755510003,5.787495,0.172997719,0,0
f8jyy,f8jyw,"(46.194990562071979, -59.14294307032668)","(46.160839832772822, -59.132043557921961)","(0.0, 0.0)",2.417199818,5.7617728,5.94311431,6.0704392,0.244169238,0,0
f8jyw,f8jyq,"(46.160839832772822, -59.132043557921961)","(46.126689103473659, -59.121144045517248)","(0.0, 0.0)",2.417269723,5.5817174,5.765345328,5.9418282,0.279895429,0,0
f8jyq,f8jyn,"(46.126689103473659, -59.121144045517248)","(46.092538374174502, -59.110244533112528)","(0.0, 0.0)",2.417339628,5.4273842,5.826727851,6.2247724,0.168268229,0,0
f8jyn,f8jyp,"(46.092538374174502, -59.110244533112528)","(46.058387644875339, -59.099345020707815)","(0.0, 0.0)",2.417409535,4.6557182,5.723839051,6.173328,0.191655344,0,0
f8jyp,f8jvz,"(46.058387644875339, -59.099345020707815)","(46.024236915576182, -59.088445508303103)","(0.0, 0.0)",2.417479442,5.2473288,6.333377244,6.816383,0.303847365,0,0
f8jvz,f8jvx,"(46.024236915576182, -59.088445508303103)","(45.990086186277018, -59.077545995898383)","(0.0, 0.0)",2.417549351,7.845271,8.294797067,8.745548,0.010639422,0,0
f8jvx,f8jvr,"(45.990086186277018, -59.077545995898383)","(45.955935456977862, -59.06664648349367)","(0.0, 0.0)",2.417619261,8.5397704,8.663481933,8.7712702,0.035417222,0,0
f8jvr,f8nj0,"(45.955935456977862, -59.06664648349367)","(45.921784727678698, -59.055746971088951)","(0.0, 0.0)",2.417689171,5.7360506,5.830365333,5.8903838,0.150522483,0,0
f8nj0,f8nhb,"(45.921784727678698, -59.055746971088951)","(45.853483269080378, -59.033947946279518)","(0.0, 0.0)",4.835588034,4.6814404,4.818625467,4.9901068,0.649618074,0,0
f8nhb,f8nh8,"(45.853483269080378, -59.033947946279518)","(45.819332539781222, -59.023048433874806)","(0.0, 0.0)",2.417898907,4.1669964,4.638570067,5.4788286,0.425042119,0,0
f8nh8,f8jux,"(45.819332539781222, -59.023048433874806)","(45.796195372601517, -59.078339890828602)","(0.0, 0.0)",3.106853735,3.7554412,4.2956074,5.3759398,0.510660862,0,0
f8jux,f8jur,"(45.796195372601517, -59.078339890828602)","(45.784626789011668, -59.1059856193055)","(0.0, 0.0)",1.553782608,4.5271072,4.988128169,5.530273,0.225457143,0,0
f8jur,f8juq,"(45.784626789011668, -59.1059856193055)","(45.773058205421819, -59.133631347782398)","(0.0, 0.0)",1.554019698,4.244163,4.658884009,5.0929956,0.053897533,0,0
f8juq,f8jum,"(45.773058205421819, -59.133631347782398)","(45.761489621831963, -59.161277076259289)","(0.0, 0.0)",1.554256755,4.0898298,4.587653302,4.9901068,0.193211593,0,0
f8jum,f8juh,"(45.761489621831963, -59.161277076259289)","(45.738352454652258, -59.216568533213085)","(0.0, 0.0)",3.109224473,5.0415512,5.410763702,5.5559952,0.13785596,0,0
f8juh,f8ju5,"(45.738352454652258, -59.216568533213085)","(45.726783871062409, -59.244214261689983)","(0.0, 0.0)",1.554967725,4.7071626,5.653578796,6.2247724,0.056064053,0,0
f8ju5,f8ju4,"(45.726783871062409, -59.244214261689983)","(45.703646703882704, -59.299505718643779)","(0.0, 0.0)",3.110646109,3.601108,5.26872569,6.3791056,0.204518649,0,0
f8ju4,f8jgc,"(45.703646703882704, -59.299505718643779)","(45.692078120292855, -59.327151447120677)","(0.0, 0.0)",1.555678391,4.1412742,4.965364493,5.658884,0.215702572,0,0
f8jgc,f8jgb,"(45.692078120292855, -59.327151447120677)","(45.66894095311315, -59.382442904074466)","(0.0, 0.0)",3.112067138,4.3470518,4.67115152,4.9643846,0.303871936,0,0
f8jgb,f8jg8,"(45.66894095311315, -59.382442904074466)","(45.657372369523301, -59.410088632551364)","(0.0, 0.0)",1.556388754,4.0126632,4.50910166,6.8421052,0.11272334,0,0
f8jg8,f8jex,"(45.657372369523301, -59.410088632551364)","(45.645803785933445, -59.437734361028262)","(0.0, 0.0)",1.556625474,4.5271072,5.617442678,8.7969924,0.043034405,0,0
f8jex,f8jew,"(45.645803785933445, -59.437734361028262)","(45.634235202343596, -59.46538008950516)","(0.0, 0.0)",1.55686216,5.015829,6.17529289,7.6394934,0.132095561,0,0
f8jew,f8jem,"(45.634235202343596, -59.46538008950516)","(45.611098035163891, -59.520671546458956)","(0.0, 0.0)",3.114434169,5.530273,6.312814195,7.3822714,0.247625949,0,0
f8jem,f8jek,"(45.611098035163891, -59.520671546458956)","(45.599529451574043, -59.548317274935854)","(0.0, 0.0)",1.557572016,5.8646616,8.278311802,9.131381,0.032293894,0,0
f8jek,f8je7,"(45.599529451574043, -59.548317274935854)","(45.576392284394338, -59.603608731889643)","(0.0, 0.0)",3.115853575,5.9932726,9.04392552,9.903047,0.052607299,0,0
f8je7,f8je5,"(45.576392284394338, -59.603608731889643)","(45.564823700804489, -59.631254460366542)","(0.0, 0.0)",1.558281566,5.916106,7.861914776,9.9287692,0.042033247,0,0
f8je5,f8je4,"(45.564823700804489, -59.631254460366542)","(45.55325511721464, -59.65890018884344)","(0.0, 0.0)",1.558518015,6.0704392,8.25203481,9.9802136,0.106814652,0,0
f8je4,f8je1,"(45.55325511721464, -59.65890018884344)","(45.541686533624784, -59.686545917320338)","(0.0, 0.0)",1.55875443,5.8646616,7.940871843,8.3854372,0.111401533,0,0
f8je1,f8jdb,"(45.541686533624784, -59.686545917320338)","(45.518549366445079, -59.741837374274134)","(0.0, 0.0)",3.118217894,5.4531064,6.216412685,6.4048278,0.319393011,0,0
f8jdb,f8j6z,"(45.518549366445079, -59.741837374274134)","(45.50698078285523, -59.769483102751032)","(0.0, 0.0)",1.55946347,6.0189948,6.818818814,7.588049,0.07223368,0,0
f8j6z,f8j6y,"(45.50698078285523, -59.769483102751032)","(45.483843615675525, -59.824774559704821)","(0.0, 0.0)",3.119635668,7.0221606,8.399662356,9.2085476,0.249369077,0,0
f8j6y,f8j6w,"(45.483843615675525, -59.824774559704821)","(45.472275032085676, -59.852420288181719)","(0.0, 0.0)",1.560172203,6.559161,7.845871185,9.1828254,0.108428166,0,0
f8j6w,f8j6t,"(45.472275032085676, -59.852420288181719)","(45.460706448495827, -59.880066016658617)","(0.0, 0.0)",1.560408379,5.6074396,6.374990048,7.8195488,0.131733586,0,0
f8j6t,f8j6s,"(45.460706448495827, -59.880066016658617)","(45.449137864905971, -59.907711745135515)","(0.0, 0.0)",1.560644521,6.0961614,6.24424778,6.5848832,0.073078713,0,0
f8j6s,f8j6k,"(45.449137864905971, -59.907711745135515)","(45.437569281316122, -59.935357473612413)","(0.0, 0.0)",1.560880629,6.1218836,6.3001017,6.9192718,0.141734433,0,0
f8j6k,f8j67,"(45.437569281316122, -59.935357473612413)","(45.426000697726273, -59.963003202089311)","(0.0, 0.0)",1.561116703,3.5239414,4.063675294,4.8614958,0.166344157,0,0
f8j67,f8j66,"(45.426000697726273, -59.963003202089311)","(45.414432114136417, -59.990648930566209)","(0.0, 0.0)",1.561352742,3.2667194,3.723941821,4.0898298,0.000278828,0,0
f8j66,f8j61,"(45.414432114136417, -59.990648930566209)","(45.391294946956712, -60.045940387519998)","(0.0, 0.0)",3.123413391,5.5817174,5.751120172,6.044717,0.270980485,0,0
f8j61,f8j60,"(45.391294946956712, -60.045940387519998)","(45.379726363366863, -60.073586115996896)","(0.0, 0.0)",1.562060654,5.1958844,5.438244684,6.0189948,0.116508225,0,0
f8j60,f8j4p,"(45.379726363366863, -60.073586115996896)","(45.356589196187159, -60.128877572950692)","(0.0, 0.0)",3.124828906,2.6493866,2.878116317,3.343886,0.529077235,0,0
f8j4p,f8j1z,"(45.356589196187159, -60.128877572950692)","(45.34502061259731, -60.15652330142759)","(0.0, 0.0)",1.562768257,3.85833,4.033328899,4.2184408,0.139198255,0,0
f8j1z,f8j1y,"(45.34502061259731, -60.15652330142759)","(45.333452029007461, -60.184169029904488)","(0.0, 0.0)",1.563004056,7.6394934,7.668073622,7.6909378,0.077448407,0,0
f8j1y,f8j1v,"(45.333452029007461, -60.184169029904488)","(45.321883445417605, -60.211814758381387)","(0.0, 0.0)",1.56323982,7.330827,7.3602238,7.3822714,0.167422087,0,0
f8j1v,f8j1s,"(45.321883445417605, -60.211814758381387)","(45.2987462782379, -60.267106215335176)","(0.0, 0.0)",3.127186722,6.29550845,6.421289694,6.5205777,0.113513765,0,0
f8j1s,f8j1e,"(45.2987462782379, -60.267106215335176)","(45.287177694648051, -60.294751943812074)","(0.0, 0.0)",1.563946907,5.54956465,5.792933094,6.0575781,0.184022073,0,0
f8j1e,f8j1d,"(45.287177694648051, -60.294751943812074)","(45.264040527468346, -60.35004340076587)","(0.0, 0.0)",3.128600585,5.5045508,5.900182733,6.8421052,0.17125992,0,0
f8j1d,f8j16,"(45.264040527468346, -60.35004340076587)","(45.252471943878497, -60.377689129242768)","(0.0, 0.0)",1.564653682,6.9192718,7.201358593,7.9996042,0.083793242,0,0
f8j16,f8j13,"(45.252471943878497, -60.377689129242768)","(45.240903360288648, -60.405334857719666)","(0.0, 0.0)",1.564889205,6.687772,6.737579533,6.7906608,0.01763772,0,0
f8j13,f8j12,"(45.240903360288648, -60.405334857719666)","(45.229334776698792, -60.432980586196564)","(0.0, 0.0)",1.565124693,6.464846267,6.515253051,6.563448033,0.029198358,0,0
f8j12,f8j10,"(45.229334776698792, -60.432980586196564)","(45.217766193108943, -60.460626314673462)","(0.0, 0.0)",1.565360146,7.648067467,7.802802056,7.952446833,0.019174582,0,0
f8j10,f8hcp,"(45.217766193108943, -60.460626314673462)","(45.206197609519087, -60.48827204315036)","(0.0, 0.0)",1.565595565,5.740337633,6.449909175,6.897836633,0.022262563,0,0
f8hcp,f8hcn,"(45.206197609519087, -60.48827204315036)","(45.194629025929238, -60.515917771627251)","(0.0, 0.0)",1.565830949,3.888339233,5.007091618,6.151892833,0.246315537,0,0
f8hcn,f8hbv,"(45.194629025929238, -60.515917771627251)","(45.171491858749533, -60.571209228581047)","(0.0, 0.0)",3.132367838,3.5753858,4.306363956,5.273051,0.102143402,0,0
f8hbv,f8hbu,"(45.171491858749533, -60.571209228581047)","(45.148354691569835, -60.626500685534843)","(0.0, 0.0)",3.133308958,3.7811634,4.640752556,5.2473288,0.155497866,0,0
f8hbu,f8hbg,"(45.148354691569835, -60.626500685534843)","(45.136786107979979, -60.654146414011741)","(0.0, 0.0)",1.567007348,3.85833,5.77334779,6.816383,0.214684282,0,0
f8hbg,f8hbe,"(45.136786107979979, -60.654146414011741)","(45.125217524390131, -60.681792142488639)","(0.0, 0.0)",1.567242523,4.9386624,6.42154723,7.1764938,0.051031292,0,0
f8hbe,f8hbd,"(45.125217524390131, -60.681792142488639)","(45.113648940800275, -60.709437870965537)","(0.0, 0.0)",1.567477664,5.530273,5.90728696,6.1476058,0.163253787,0,0
f8hbd,f8hb9,"(45.113648940800275, -60.709437870965537)","(45.102080357210426, -60.737083599442428)","(0.0, 0.0)",1.56771277,4.501385,4.674907778,4.758607,0.074887675,0,0
f8hb9,f8hb2,"(45.102080357210426, -60.737083599442428)","(45.078943190030721, -60.792375056396224)","(0.0, 0.0)",3.136130644,5.7617728,5.794925858,5.8132172,0.301330251,0,0
f8hb2,f8h8r,"(45.078943190030721, -60.792375056396224)","(45.055806022851016, -60.847666513350021)","(0.0, 0.0)",3.137070648,6.7134942,7.169634547,7.2536604,0.336074374,0,0
f8h8r,f8h8q,"(45.055806022851016, -60.847666513350021)","(45.044237439261167, -60.875312241826919)","(0.0, 0.0)",1.568887774,6.687772,7.185067867,7.2793826,0.116756293,0,0
f8h8q,f8h8n,"(45.044237439261167, -60.875312241826919)","(45.032668855671318, -60.902957970303817)","(0.0, 0.0)",1.56912267,6.43055,6.8035219,7.1250494,0.18049321,0,0
f8h8n,f8h8j,"(45.032668855671318, -60.902957970303817)","(45.021100272081462, -60.930603698780715)","(0.0, 0.0)",1.569357531,5.8132172,6.308747818,7.330827,0.011294982,0,0
f8h8j,f8h8h,"(45.021100272081462, -60.930603698780715)","(45.009531688491613, -60.958249427257606)","(0.0, 0.0)",1.569592357,6.1218836,6.590522827,7.4337158,0.081536993,0,0
f8h8h,dxuxu,"(45.009531688491613, -60.958249427257606)","(44.997963104901757, -60.985895155734504)","(0.0, 0.0)",1.569827148,6.5848832,7.168309464,7.459438,0.042659019,0,0
dxuxu,dxuxg,"(44.997963104901757, -60.985895155734504)","(44.986394521311908, -61.013540884211402)","(0.0, 0.0)",1.570061904,6.6106054,6.934120525,7.1764938,0.16669591,0,0
dxuxg,dxuxf,"(44.986394521311908, -61.013540884211402)","(44.974825937722059, -61.0411866126883)","(0.0, 0.0)",1.570296624,6.173328,6.38167782,6.944994,0.062857001,0,0
dxuxf,dxux9,"(44.974825937722059, -61.0411866126883)","(44.951688770542354, -61.096478069642096)","(0.0, 0.0)",3.141297197,6.5077166,6.74050251,7.3051048,0.133835744,0,0
dxux9,dxux8,"(44.951688770542354, -61.096478069642096)","(44.928551603362649, -61.151769526595892)","(0.0, 0.0)",3.142235658,6.5334388,6.62861094,6.7134942,0.107940096,0,0
dxux8,dxurx,"(44.928551603362649, -61.151769526595892)","(44.9169830197728, -61.179415255072783)","(0.0, 0.0)",1.5714697,6.0961614,6.193415813,6.2504946,0.035951597,0,0
dxurx,dxurr,"(44.9169830197728, -61.179415255072783)","(44.905414436182944, -61.207060983549681)","(0.0, 0.0)",1.571704209,6.6106054,7.189150756,8.0510486,0.030192311,0,0
dxurr,dxurq,"(44.905414436182944, -61.207060983549681)","(44.893845852593095, -61.234706712026579)","(0.0, 0.0)",1.571938683,6.816383,7.531745962,9.7487138,0.092531114,0,0
dxurq,dxurm,"(44.893845852593095, -61.234706712026579)","(44.882277269003247, -61.262352440503477)","(0.0, 0.0)",1.572173122,4.1412742,4.922371673,6.6106054,0.161397171,0,0
dxurm,dxurh,"(44.882277269003247, -61.262352440503477)","(44.859140101823542, -61.317643897457273)","(0.0, 0.0)",3.145049347,2.7779976,4.434017333,5.1701622,0.442572259,0,0
dxurh,dxur5,"(44.859140101823542, -61.317643897457273)","(44.836002934643837, -61.372935354411069)","(0.0, 0.0)",3.145986678,2.4950534,5.141767564,7.1250494,0.387993379,0,0
dxur5,dxur4,"(44.836002934643837, -61.372935354411069)","(44.824434351053988, -61.40058108288796)","(0.0, 0.0)",1.573344786,0.9259992,2.525452364,4.0898298,0.255425443,0,0
dxur4,dxuqf,"(44.824434351053988, -61.40058108288796)","(44.812865767464132, -61.428226811364858)","(0.0, 0.0)",1.573579012,5.2216066,5.26276212,5.2987732,0.041316857,0,0
dxuqf,dxuqc,"(44.812865767464132, -61.428226811364858)","(44.801297183874283, -61.455872539841756)","(0.0, 0.0)",1.573813203,9.4657696,9.50178068,9.517214,0.025486308,0,0
dxuqc,dxuqb,"(44.801297183874283, -61.455872539841756)","(44.789728600284427, -61.483518268318655)","(0.0, 0.0)",1.574047359,8.7969924,8.82785904,8.8484368,0.071210732,0,0
dxuqb,dxuq8,"(44.789728600284427, -61.483518268318655)","(44.778160016694578, -61.511163996795553)","(0.0, 0.0)",1.574281479,8.5654926,8.64559888,8.8227146,0.080950926,0,0
dxuq8,dxunx,"(44.778160016694578, -61.511163996795553)","(44.766591433104729, -61.538809725272451)","(0.0, 0.0)",1.574515564,8.5140482,9.123042485,9.517214,0.130606678,0,0
dxunx,dxunw,"(44.766591433104729, -61.538809725272451)","(44.743454265925024, -61.594101182226247)","(0.0, 0.0)",3.149733167,7.973882,9.223926957,9.5686584,0.187069994,0,0
dxunw,dxunm,"(44.743454265925024, -61.594101182226247)","(44.731885682335175, -61.621746910703138)","(0.0, 0.0)",1.575217604,7.6137712,8.372409073,8.7198258,0.129259034,0,0
dxunm,dxunk,"(44.731885682335175, -61.621746910703138)","(44.70874851515547, -61.677038367656934)","(0.0, 0.0)",3.151136928,7.6394934,7.703631873,7.9481598,0.161376181,0,0
dxunk,dxun7,"(44.70874851515547, -61.677038367656934)","(44.697179931565614, -61.704684096133832)","(0.0, 0.0)",1.575919324,6.4562722,6.485501973,6.5077166,0.099518125,0,0
dxun7,dxun5,"(44.697179931565614, -61.704684096133832)","(44.685611347975765, -61.73232982461073)","(0.0, 0.0)",1.576153159,6.0189948,6.0318559,6.044717,0.128682725,0,0
dxun5,dxun4,"(44.685611347975765, -61.73232982461073)","(44.683257996739258, -61.765377709732981)","(0.0, 0.0)",1.632049559,6.43055,6.4562722,6.5077166,0.067470295,0,0
dxun4,dxun1,"(44.683257996739258, -61.765377709732981)","(44.68090464550275, -61.798425594855232)","(0.0, 0.0)",1.632115199,6.4048278,6.8200576,7.0478828,0.026630848,0,0
dxun1,dxun0,"(44.68090464550275, -61.798425594855232)","(44.678551294266249, -61.831473479977483)","(0.0, 0.0)",1.632180837,7.073605,7.4814856,7.6909378,0.131292987,0,0
dxun0,dxgyp,"(44.678551294266249, -61.831473479977483)","(44.673844591793234, -61.897569250221984)","(0.0, 0.0)",3.264558506,5.4273842,5.6294872,5.916106,0.328556949,0,0
dxgyp,dxgyn,"(44.673844591793234, -61.897569250221984)","(44.671491240556726, -61.930617135344235)","(0.0, 0.0)",1.632377733,6.5077166,6.721455833,7.073605,0.105085022,0,0
dxgyn,dxgyj,"(44.671491240556726, -61.930617135344235)","(44.669137889320218, -61.963665020466486)","(0.0, 0.0)",1.63244336,7.3822714,9.225181289,9.4143252,0.10179942,0,0
dxgyj,dxgyh,"(44.669137889320218, -61.963665020466486)","(44.66443118684721, -62.029760790710988)","(0.0, 0.0)",3.26508352,6.5848832,8.814483496,9.3114364,0.030282045,0,0
dxgyh,dxgy5,"(44.66443118684721, -62.029760790710988)","(44.662077835610702, -62.062808675833239)","(0.0, 0.0)",1.632640223,5.916106,6.70577754,7.845271,0.077956436,0,0
dxgy5,dxgy4,"(44.662077835610702, -62.062808675833239)","(44.659724484374195, -62.09585656095549)","(0.0, 0.0)",1.632705839,6.4819944,6.86525518,7.6137712,0.145907404,0,0
dxgy4,dxgy1,"(44.659724484374195, -62.09585656095549)","(44.655017781901186, -62.161952331199991)","(0.0, 0.0)",3.265608447,8.1539374,8.21567068,8.3854372,0.279459684,0,0
dxgy1,dxgy0,"(44.655017781901186, -62.161952331199991)","(44.652664430664679, -62.195000216322242)","(0.0, 0.0)",1.632902671,6.2762168,6.7171688,7.202216,0.086560155,0,0
dxgy0,dxgwp,"(44.652664430664679, -62.195000216322242)","(44.650311079428171, -62.228048101444493)","(0.0, 0.0)",1.632968276,5.0415512,5.44134768,5.787495,0.153537825,0,0
dxgwp,dxgtz,"(44.650311079428171, -62.228048101444493)","(44.647957728191663, -62.261095986566744)","(0.0, 0.0)",1.633033878,5.401662,6.237399662,7.0221606,0.101390894,0,0
dxgtz,dxgty,"(44.647957728191663, -62.261095986566744)","(44.645604376955156, -62.294143871688995)","(0.0, 0.0)",1.633099478,4.5528294,6.855467382,7.8709932,0.191266521,0,0
dxgty,dxgtv,"(44.645604376955156, -62.294143871688995)","(44.643251025718655, -62.327191756811246)","(0.0, 0.0)",1.633165075,5.401662,6.898637508,7.1507716,0.072638451,0,0
dxgtv,dxgtu,"(44.643251025718655, -62.327191756811246)","(44.640897674482147, -62.360239641933497)","(0.0, 0.0)",1.633230669,7.1507716,7.825797108,8.7712702,0.105040359,0,0
dxgtu,dxgtg,"(44.640897674482147, -62.360239641933497)","(44.636190972009132, -62.426335412177998)","(0.0, 0.0)",3.266658041,7.4337158,8.13396885,9.3114364,0.197201128,0,0
dxgtg,dxgtf,"(44.636190972009132, -62.426335412177998)","(44.633837620772624, -62.459383297300249)","(0.0, 0.0)",1.633427436,5.9675504,6.06658087,6.3533834,0.040261775,0,0
dxgtf,dxgtc,"(44.633837620772624, -62.459383297300249)","(44.631484269536124, -62.4924311824225)","(0.0, 0.0)",1.633493019,5.787495,5.865255189,5.9418282,0.068413154,0,0
dxgtc,dxgtb,"(44.631484269536124, -62.4924311824225)","(44.626777567063108, -62.558526952666995)","(0.0, 0.0)",3.267182709,6.173328,6.228846052,6.3533834,0.202317192,0,0
dxgtb,dxgmz,"(44.626777567063108, -62.558526952666995)","(44.6244242158266, -62.591574837789246)","(0.0, 0.0)",1.633689753,4.2698852,4.556543301,5.658884,0.169820792,0,0
dxgmz,dxgmy,"(44.6244242158266, -62.591574837789246)","(44.6220708645901, -62.624622722911496)","(0.0, 0.0)",1.633755326,3.8840522,4.321440952,5.5559952,0.245953223,0,0
